id,name,popularity,genre,album,artists,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
5UGxudOejfGzdgfcPQJJ0J,Bandy Bandy,27,afrobeat,Ancestry in Progress - Disc 1 / Zap Mama Disc - 2,Zap Mama;Erykah Badu,3,0,4,0.139,0.769,0.532,0.0537,0.0707,-7.342,0.0767,0.732,95.684,409600
3HpqoffTzMozYYZru9qapf,Ilham,12,afrobeat,Mesk Elil,Souad Massi,11,0,4,0.339,0.725,0.868,2.3e-05,0.157,-5.427,0.0285,0.657,110.039,227834
61Q6bSUf05cWQE3TvLPLKc,Je t'aime,9,afrobeat,Tres Tres Fort (Bonus Version),Staff Benda Bilili,10,0,4,0.244,0.665,0.868,0.0119,0.108,-8.192,0.114,0.932,118.571,300560
4ADxDfrGrTw6D1slX8wUVS,Redemption Song,25,afrobeat,Oh Happy Day,Angelique Kidjo,7,1,4,0.678,0.68,0.529,0.0,0.379,-7.893,0.0508,0.572,116.042,215760
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,77,afrobeat;afrobeat;rock-n-roll;rock-n-roll,Toto,TOTO,6,0,4,0.00783,0.473,0.898,0.0618,0.173,-4.797,0.0561,0.808,96.556,235547
78cf9pAmzyaHLQJtUfWiZ4,Pépé Kalle,19,afrobeat,Marie Louise,Wendo Kolosoy,2,0,4,0.85,0.756,0.472,0.000115,0.0881,-7.029,0.0412,0.866,82.42,165240
4tq0pB6ahToLw596m7wzWg,Nightwalk,3,afrobeat,In Trance,Juju,0,1,4,0.0138,0.368,0.864,0.000343,0.248,-8.554,0.0906,0.713,126.917,392533
0VxdWeAiQ0AfZB4jx9KK0L,Chatma,25,afrobeat,Amassakoul,Tinariwen,9,1,4,0.217,0.81,0.422,0.133,0.0754,-10.832,0.0353,0.31,106.002,336373
3X5DsFLC21SszwoMrXjBLg,Seydou,32,afrobeat,Folon,Salif Keita,3,1,3,0.899,0.736,0.335,0.00189,0.143,-14.233,0.0287,0.537,109.494,347960
2mFG5xZ9Uz9v4ks0QnwK5i,"Circle of Life - From ""The Lion King""/ Soundtrack",43,afrobeat,Disney's Greatest Volume 1,Carmen Twillie;Lebo M.,10,1,4,0.0641,0.315,0.391,0.0,0.292,-16.064,0.0407,0.553,83.16,239067
2qgudkFpaRq2YcJDWhKW44,Love and Death,54,afrobeat,Love & Death,Ebo Taylor,0,1,4,0.135,0.742,0.896,0.461,0.12,-7.208,0.0501,0.871,102.451,415090
0mNbTl1otFWPs2Q4BtibMR,Aon Aon,6,afrobeat,Kaful Mayay: 1973 / 1974 / 1975,Tabu Ley Rochereau;L'Afrisa International,8,1,4,0.955,0.711,0.361,0.0732,0.344,-11.352,0.0476,0.734,114.812,277280
3vQoF4kDSam0VIid9GFc9L,"Bambugu Blues - feat. Andra Kouyate, Vieux Farka Toure",13,afrobeat,I Speak Fula,Bassekou Kouyate;Ngoni ba;Andra Kouyaté;Vieux Farka Touré,0,1,3,0.88,0.559,0.287,0.496,0.108,-15.037,0.0459,0.701,128.163,305387
7kwh4OBLLGc0Fvp5ENu7hm,Sonkolon,40,afrobeat,Fatou,Fatoumata Diawara,6,0,4,0.859,0.747,0.379,0.0665,0.0921,-12.1,0.0388,0.631,104.033,210667
0SxRcBh6IgYmp6mzcPx0OR,Souba,16,afrobeat,Wanita,Rokia Traoré,0,1,4,0.963,0.604,0.0979,0.000147,0.205,-11.43,0.0511,0.499,121.802,335840
0tODdphY94KVzwtO3pm1fY,Malaika,34,afrobeat,Logozo,Angelique Kidjo,2,1,4,0.744,0.496,0.223,0.0,0.0547,-16.843,0.0576,0.456,170.123,259200
3bzAe90HHAEFV19vuLFWS3,Bourama,19,afrobeat,Jamm,Cheikh Lô,0,0,3,0.683,0.654,0.539,0.158,0.111,-10.362,0.0383,0.885,91.488,265307
5dM70ud8w4Oz9Q9AUOUWLv,Knocking On Heaven's Door,21,afrobeat,Ladysmith Black Mambazo & Friends,Ladysmith Black Mambazo;Dolly Parton,7,1,4,0.443,0.624,0.637,5.61e-05,0.109,-4.981,0.0852,0.705,68.5,339880
5Bxo3qKhyYk63E02M1wmYE,Ledi Coumbe,21,afrobeat,Savane,Ali Farka Touré,7,1,4,0.729,0.516,0.449,0.176,0.155,-9.044,0.0466,0.755,79.692,194240
5qHNCskW92UF7zOIARUtBw,Don't Look Back,13,afrobeat,7 Seconds: The Best Of Youssou N'Dour,Youssou N'Dour,10,0,4,0.162,0.824,0.366,0.0346,0.106,-11.223,0.0377,0.422,179.887,211907
0JMAL5QTOAMiT8AS2YYMZN,Valu Valu,24,afrobeat,Chameleone Greatest Hits Champion,Jose Chameleone,8,1,4,0.0544,0.677,0.895,0.0,0.0662,-5.638,0.0858,0.842,191.972,241528
5ELetoxOZcfNpv3LTRaFsO,This Is Sad,3,afrobeat,The '69 Los Angeles Sessions,Fela Ranson Kuti & His Nigeria 70,10,0,4,0.0118,0.662,0.664,0.906,0.1,-6.445,0.0608,0.9,95.037,263347
2NE2p5hRU0ICJP7tOvbUPN,Baba,26,afrobeat,Moffou,Salif Keita,7,0,3,0.323,0.69,0.71,0.0,0.24,-7.757,0.0481,0.715,154.331,283520
5c0SnA0e8bWtNDBlreO2jx,M' Bife Balafon,32,afrobeat,Dimanche a Bamako,Amadou & Mariam,4,0,4,0.484,0.733,0.79,0.893,0.136,-6.617,0.0397,0.964,109.008,118867
6iZZeX2tFKYEAtU0gN38oE,Gagner l'argent français (Radio Edit),17,afrobeat,Gagner l'argent français,Mamani Keïta,1,1,4,0.162,0.699,0.865,0.000632,0.119,-6.713,0.0391,0.937,124.959,216067
7Jrz67ZhqgrGOBRFDpCv6B,Ye Ye De Smell,7,afrobeat,Live with Ginger Baker,Fela Kuti & The Africa 70;Ginger Baker,10,1,4,0.0916,0.57,0.965,0.384,0.833,-7.231,0.0697,0.521,116.373,795893
4Jh36W007VJNNj0O7TSZRe,Nchi Ya Kitu Kidogo,20,afrobeat,Sawa Sawa,Eric Wainaina,8,1,4,0.377,0.715,0.703,0.0,0.0827,-7.985,0.0559,0.919,122.869,278213
41snxLR7245w9A3UvE1jCo,Beautiful Baby (feat. Flavour),30,afrobeat,Cupid Stories,Bracket;Flavour,1,1,4,0.286,0.734,0.882,0.0357,0.0795,-4.107,0.0356,0.777,110.045,226508
1l8KiSFdBY7RST5xUGt3gN,Mama,23,afrobeat,Ya...,Khadja Nin,5,1,4,0.0374,0.516,0.704,0.115,0.273,-8.53,0.0327,0.636,79.007,288493
4PS11VY2ZSSY0JloXbTIr2,Ile Ijo,27,afrobeat,"Nigeria Awake, Vol.1",MayD,1,1,4,0.0736,0.76,0.827,0.0,0.132,-7.379,0.114,0.805,134.029,243947
38DgNqC7TQkZ3Ih5Vz6K0Q,Call Me Maybe,56,afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;disco;disco;disco;disco;disco;house;house;house;house;house;new-age;new-age;new-age;new-age;new-age;romance;romance;romance;romance;romance,Kiss (Deluxe),Carly Rae Jepsen,7,1,4,0.0106,0.782,0.573,2.82e-06,0.107,-6.558,0.0382,0.658,120.005,193853
5GTYdbtzQpudmlo3Madhjf,Warico,36,afrobeat,Jamm,Cheikh Lô,9,1,4,0.7,0.573,0.442,0.0212,0.101,-13.025,0.0474,0.844,83.749,205160
0cPUyvjlRMl69MM3Cpeimb,Ma Côte d'Ivoire,28,afrobeat,L'Africain,Tiken Jah Fakoly;Simon Beta,0,0,4,0.886,0.89,0.443,0.000863,0.111,-8.37,0.0366,0.668,119.031,290200
37BTh5g05cxBIRYMbw8g2T,Rosanna,72,afrobeat,Toto IV,TOTO,7,0,4,0.0208,0.365,0.513,0.000147,0.205,-13.034,0.0357,0.739,80.647,331200
1xSl7uE9De7aLDEGXahCJB,Allez Ola Olé,51,afrobeat,Elektro Soukouss,Jessy Matador,11,1,4,0.00208,0.642,0.934,1.08e-06,0.0612,-4.706,0.06,0.721,129.024,172746
1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,54,afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;chill;chill;chill;chill;chill;chill;chill;chill;french;french;french;french;french;french;french;french;party;party;party;party;party;party;party;party;rainy-day;rainy-day;rainy-day;rainy-day;rainy-day;rainy-day;rainy-day;rainy-day;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;trance;trance;trance;trance;trance;trance;trance;trance;turkish;turkish;turkish;turkish;turkish;turkish;turkish;turkish,Talk That Talk (Explicit),Rihanna;Calvin Harris,1,1,4,0.025,0.734,0.766,0.00138,0.108,-4.485,0.0383,0.6,127.986,215227
3Z9uims4BXsx1DtETrjNDo,Madan - Remix,46,afrobeat;world-music,Moffou,Salif Keita,7,0,4,0.00995,0.774,0.847,0.772,0.0469,-5.533,0.036,0.961,127.986,191693
2oOsVCNQdRFo8YY28BdqgG,Ere Mela Mela / Meche Neu,11,afrobeat,Ere Mela Mela - Modern Music From Ethiopia,Mahmoud Ahmed,7,0,3,0.945,0.662,0.625,0.000117,0.112,-7.484,0.0429,0.589,117.614,483507
2XoUvjwWcxuFv71JheNvB6,Unissons Nous (feat. Keziah Jones),22,afrobeat;world-music,Welcome To Mali,Amadou & Mariam;Keziah Jones,7,0,4,0.0231,0.655,0.832,0.0,0.347,-5.529,0.0397,0.619,91.005,256973
2U2uP9NzDQrifpGA4OjDTg,Machengoidi,32,afrobeat,Ali & Toumani,Ali Farka Touré;Toumani Diabaté,11,1,3,0.866,0.603,0.261,0.737,0.116,-12.151,0.0371,0.241,136.82,305893
7eGCDrUldOsj3fwaMW8LVH,Dance (feat. Wiz Kid),23,afrobeat,Refuse to Be Broke: Da Revolution 2,R2Bees;WizKid,0,1,4,0.00881,0.739,0.954,0.0,0.0421,-2.209,0.047,0.915,130.994,276467
1tTUxQPN19BkCv5Qk9FFSx,Abele Dance,14,afrobeat,The Very Best of Manu Dibango: Afro Soul Jazz from the Original Makossa Man,Manu Dibango,9,1,4,0.344,0.811,0.789,0.124,0.131,-9.392,0.0877,0.387,106.428,414000
6Zzn542K7AzJV4Zl72sXN6,Screen Saver (Rmx) Ft R J Martins,19,afrobeat,New Face Of My Story,Wizboyy,5,1,4,0.192,0.693,0.941,0.000149,0.178,-1.986,0.304,0.96,218.349,258800
31O9GpAgPe1j2C315hvjCp,Dipita,8,afrobeat,The Jazz Years - The Nineties,Richard Bona,5,1,4,0.752,0.764,0.431,0.000289,0.108,-14.549,0.0576,0.508,96.524,268827
4GV6q4kp3y8SpGtgXYAOOz,Sé,22,afrobeat,Mouneïssa,Rokia Traoré,1,1,4,0.686,0.617,0.345,0.0934,0.0983,-14.633,0.0363,0.483,101.061,336533
2JlQOgJZdvQ5YJrVxY13wQ,Djôn'Maya,54,afrobeat,Victor Démé,Victor Démé,1,1,4,0.845,0.569,0.314,2.03e-05,0.12,-8.241,0.0579,0.311,179.332,249560
2YEs2mLzFu8RcdAHFQghhv,Il n'est jamais trop tard,43,afrobeat,Jamm,Cheikh Lô,7,1,4,0.739,0.735,0.48,0.0364,0.102,-13.532,0.0605,0.891,84.039,270560
7z5mWK4QtU0IVnSYEohR20,Set,27,afrobeat,Set,Youssou N'Dour,0,1,4,0.0424,0.733,0.73,0.000101,0.0282,-11.056,0.0479,0.84,146.213,226827
6ZhZGakWfB8iUDANvMW4Dz,L.A.,17,afrobeat,Brothers In Bamako,Eric Bibb;Habib Koité,3,1,3,0.886,0.379,0.319,0.0,0.141,-10.13,0.0325,0.449,82.26,337813
1imfHroOMdTqspOIGnVtOs,If Love Is A Crime,35,afrobeat,Grass 2 Grace,2Baba;VIP,9,1,4,0.496,0.505,0.7,0.0,0.111,-5.175,0.104,0.75,171.84,269733
25u53mEJMoUkHcBWYavOVT,Asimbonanga (Mandela),45,afrobeat,Third World Child,Johnny Clegg;Savuka,6,1,4,0.421,0.628,0.252,0.0,0.0315,-18.925,0.0267,0.52,85.065,291000
7eLjqFyvckSm3iIiVSmveP,Taste the Money (Testimony),38,afrobeat,Taste the Money (Testimony),P-Square,11,1,4,0.472,0.844,0.808,1.41e-05,0.0635,-3.363,0.0734,0.956,120.012,260000
1D7QWJ0nQ4OrLHnEJEYOhC,4-4-44,22,afrobeat,Rokku Mi Rokka (Give and Take),Youssou N'Dour,2,1,4,0.107,0.761,0.77,8.06e-05,0.1,-6.035,0.0381,0.468,121.965,216107
2U4kPiipwfc2oHmd0nGoj5,Dutty Love,60,afrobeat;afrobeat;spanish;spanish,Don Omar Presents MTO2: New Generation,Don Omar;Natti Natasha,1,1,4,0.232,0.742,0.873,1.17e-05,0.114,-3.373,0.082,0.899,90.004,285333
68oUIiFpd8iY691Lzr3jM1,Conia,21,afrobeat,Jamm,Cheikh Lô,11,0,4,0.58,0.423,0.66,0.00644,0.177,-12.429,0.0686,0.66,66.123,207333
0qXRO2OkZ6yF9Hpy8YUgTp,Dununya (The World),2,afrobeat,Rise & Shine,Sierra Leone's Refugee All Stars,11,1,4,0.805,0.611,0.756,0.000117,0.164,-6.714,0.0358,0.945,86.27,196480
2lEEVbqMDhLYLlwwkYYdYh,Batoumambe,27,afrobeat,Baro,Habib Koité;Bamada,2,0,4,0.732,0.74,0.74,0.19,0.12,-10.409,0.0332,0.827,111.136,254640
1irIf4ayfCniP0AaOWyjki,Sabali - Vitalic Remix Radio Edit,35,afrobeat,Remixes,Amadou & Mariam;Vitalic,7,1,4,0.0667,0.597,0.856,0.389,0.135,-7.242,0.0616,0.522,126.026,195307
2omKTr5vQEGXJva7vOsFOr,Bisso Baba (Always Together),26,afrobeat,Reverence,Richard Bona,7,1,4,0.663,0.69,0.535,0.528,0.146,-11.299,0.0599,0.446,98.817,287160
2pJKh0H5YG0ESWMytQdUQ3,Birima,25,afrobeat,7 Seconds: The Best Of Youssou N'Dour,Youssou N'Dour,10,1,4,0.192,0.689,0.685,0.0352,0.0715,-8.952,0.0526,0.765,105.764,227933
5k3U0OGYBccHdKJJu3HrUN,"Hakuna Matata - From ""The Lion King""/Soundtrack",69,afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;children;children;children;children;children;happy;happy;happy;happy;happy;movies;movies;movies;movies;movies;soundtracks;soundtracks;soundtracks;soundtracks;soundtracks,The Lion King,Nathan Lane;Ernie Sabella;Jason Weaver;Joseph Williams,0,1,4,0.617,0.408,0.313,1.18e-05,0.115,-18.09,0.137,0.725,170.013,213600
5AKFwJXmrUmMvH53mvWp5l,Wasuze Otya?,30,afrobeat,Silina Musango,Samite,9,0,3,0.892,0.608,0.25,0.00489,0.369,-20.316,0.0656,0.66,194.107,232360
1cmteMwv4y3Gr7qerXiLuq,La Différence,21,afrobeat,La Différence,Salif Keita,0,0,4,0.687,0.708,0.623,0.000104,0.0977,-7.298,0.0247,0.78,111.962,245320
6m9geVsbI6BsPZ6CESmK3c,Décalé Gwada,41,afrobeat,Afrikan New Style,Jessy Matador,1,1,4,0.138,0.844,0.943,0.0,0.155,-2.514,0.127,0.927,125.15,175200
5vNIsgZxCxc2MVEqBfpmoR,Sai,23,afrobeat,Sai-Liza,Kanda Bongo Man,9,1,4,0.358,0.538,0.686,0.000988,0.186,-14.252,0.0444,0.814,130.706,698037
4nOygULhEuDO5ZBRNPFaso,Wavin' Flag - Coca-Cola® Celebration Mix,61,afrobeat,Troubadour (Champion Edition - Asian Version),K'NAAN,0,1,4,0.313,0.58,0.767,0.0,0.0518,-4.174,0.0557,0.776,151.845,212520
300DzFkBAgf9PgPbl0ta4o,Khona (feat. Uhuru),39,afrobeat,Evo Mix,Mafikizolo,10,0,4,0.0585,0.758,0.655,0.0462,0.189,-7.179,0.0494,0.442,125.016,295813
3T5vxl7qadr3rh7YVV296S,Warbé,37,afrobeat;world-music,Ali & Toumani,Ali Farka Touré;Toumani Diabaté,4,1,4,0.937,0.594,0.221,0.914,0.353,-19.161,0.0478,0.372,148.34,291293
4c6OZvvAmSQwgi2g6qnAWb,Thola Amadlozi,14,afrobeat,Legends,Brenda Fassie,6,1,4,0.349,0.756,0.877,0.0,0.199,-3.884,0.0334,0.946,105.955,254533
4WDFsTvNBbkiYc3eoGd0Xp,Aldhechen Manin,30,afrobeat,Amassakoul,Tinariwen,9,0,4,0.828,0.863,0.377,0.0437,0.103,-7.05,0.0538,0.789,75.017,234307
2ZAx6NDhX2yE5aL5ueEQgY,Mr. Saxobeat,62,afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;party;party;party;party;party;summer;summer;summer;summer;summer;techno;techno;techno;techno;techno;work-out;work-out;work-out;work-out;work-out,Saxobeats,Alexandra Stan,4,0,4,0.0276,0.72,0.925,0.000238,0.14,-4.165,0.0511,0.781,127.004,195105
199hoEsVx2v47VyR60Wkb8,Djuru,24,afrobeat,Welcome To Mali,Amadou & Mariam,2,0,4,0.0574,0.54,0.798,0.0,0.0737,-5.808,0.0386,0.697,81.958,215427
1kWpqQq33VAcMZCS0YOQqq,Beng Beng Beng,19,afrobeat,Shoki Shoki,Femi Kuti,5,0,4,0.018,0.759,0.879,0.00232,0.0645,-7.717,0.0751,0.91,126.007,286000
3F7ykARtIWj9FGEjGULJFT,Dzoka Uyamwe,33,afrobeat,Tuku Music,Oliver Mtukudzi,2,1,3,0.756,0.79,0.616,0.000677,0.0854,-10.044,0.042,0.962,91.803,364267
1Jtvl2E4csnZxL0RRlIooA,Mongali,21,afrobeat,1971-1972-1973,Tabu Ley Rochereau,0,1,4,0.901,0.644,0.537,0.0,0.134,-8.869,0.0343,0.925,142.422,305413
20dCVk8Pb8hkDZfUuFQrAF,Yellow Fever,9,afrobeat,The Best of the Black President 2,Fela Kuti,1,1,4,0.235,0.769,0.894,0.109,0.0967,-7.116,0.165,0.683,103.677,920319
03tyyOcWAjmBB6XjdxF0w3,Sina Makosa,26,afrobeat,Sina Makosa,Les Wanyika,9,1,4,0.28,0.643,0.669,8.39e-05,0.0282,-9.209,0.121,0.711,108.36,497299
21s0bjVrP7RtQskeUKZxOu,Soul Makossa,49,afrobeat,Manu Dibango Anthology,Manu Dibango,0,1,4,0.128,0.831,0.835,0.00227,0.134,-3.768,0.142,0.8,114.997,264307
4kllrpe5aqUAjBobwsbOD3,Ngalula,20,afrobeat,"Soukouss Vibration, Vol. 1",Pompom Kuleta;Jeanpy Wable Gypson,2,1,4,0.093,0.713,0.927,0.0143,0.0818,-4.452,0.0466,0.943,127.782,231600
5exD9A6t90JzdULiJgbk7i,Mansa,19,afrobeat,Mansa (Mali),Rail Band,7,1,4,0.215,0.489,0.432,0.0169,0.231,-12.694,0.0705,0.477,91.754,392333
3qYaOUZ90AvrncTrbifQSi,Bili,28,afrobeat,Le rendez-vous des stades,Kanda Bongo Man,7,1,4,0.204,0.615,0.872,0.00143,0.102,-9.966,0.0368,0.953,131.917,282771
77NxWmxauHL0k1Lo5TOliE,Kanou,15,afrobeat,Tomora,Ballaké Sissoko;Toumani Diabaté,0,1,4,0.767,0.571,0.499,0.813,0.0668,-8.447,0.0325,0.726,135.181,310453
2rydsf04ClGFZwSwTLaFCk,One More Dance,7,afrobeat,Miriam Makeba,Miriam Makeba;Charles Coleman,0,1,3,0.844,0.609,0.102,0.0,0.0953,-17.174,0.129,0.578,110.762,162053
5KDffO7WzM7G3Jb5hHe7Be,Sebeke,19,afrobeat,Welcome To Mali,Amadou & Mariam,7,1,4,0.0119,0.396,0.42,0.00561,0.372,-4.626,0.0627,0.304,134.778,701173
1rq0WwSnhgD92IqTXVHU5w,Acid Rock,36,afrobeat,"Dancing Time, the Best of Eastern Nigeria's Afro Rock Exponents 1973-77 (Soundway Records)",The Funkees,5,1,4,0.213,0.708,0.523,0.735,0.0892,-9.832,0.174,0.962,146.306,173157
7MvOrC6ecYqD9WwJZlqp7V,Fefe Naa Efe,16,afrobeat,Gentleman,Fela Kuti,1,1,4,0.601,0.772,0.736,0.0204,0.0964,-8.078,0.144,0.692,93.081,492293
0sVSrABMjtcFUr89tJcq5W,Imidiwan Win Sahara,19,afrobeat,Tassili (Deluxe Edition),Tinariwen;Tunde Adebimpe,1,0,4,0.708,0.731,0.681,0.00658,0.11,-7.115,0.0391,0.815,94.638,223933
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,83,afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;afrobeat;disco;disco;disco;disco;disco;disco;disco;disco;disco;disco;disco;disco;garage;garage;garage;garage;garage;garage;garage;garage;garage;garage;garage;garage;german;german;german;german;german;german;german;german;german;german;german;german;happy;happy;happy;happy;happy;happy;happy;happy;happy;happy;happy;happy;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;hip-hop;new-age;new-age;new-age;new-age;new-age;new-age;new-age;new-age;new-age;new-age;new-age;new-age;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;road-trip;romance;romance;romance;romance;romance;romance;romance;romance;romance;romance;romance;romance;ska;ska;ska;ska;ska;ska;ska;ska;ska;ska;ska;ska;techno;techno;techno;techno;techno;techno;techno;techno;techno;techno;techno;techno;work-out;work-out;work-out;work-out;work-out;work-out;work-out;work-out;work-out;work-out;work-out;work-out,The Heist,Macklemore & Ryan Lewis,2,1,4,0.0291,0.641,0.922,0.0,0.0862,-4.457,0.0786,0.847,146.078,258343
4ezXKef6PFAaunWQ0IFyyq,Gomni (with Ry Cooder),40,afrobeat,Talking Timbuktu (with Ry Cooder),Ali Farka Touré;Ry Cooder,8,1,4,0.479,0.404,0.393,0.21,0.0387,-18.083,0.0368,0.7,78.914,420800
5YgyvTZmdkIfFOnj8ri8mZ,Pakurumo,41,afrobeat,Superstar,WizKid,2,1,4,0.525,0.879,0.737,0.00576,0.268,-5.412,0.0421,0.967,119.99,212006
7c48tQqkouJP6vIqNxZcLR,Be'smi lah,9,afrobeat,The Magic Couple,Amadou & Mariam,7,1,4,0.14,0.733,0.818,0.00128,0.0629,-7.304,0.0342,0.693,104.03,294240
65tH2GPMFCt8JtM2PM3MiX,Morning,55,alt-rock,Morning Phase,Beck,4,1,4,0.442,0.55,0.377,0.0955,0.126,-9.933,0.0254,0.261,113.608,319787
4S12gt45KpuVAMfcgQzbyn,Algiers,36,alt-rock,Do to the Beast,The Afghan Whigs,9,0,4,0.0332,0.613,0.778,0.148,0.103,-6.887,0.0298,0.696,114.994,243347
6Qj27142tZoPcuZbzFDr1T,Give Us a Kiss,32,alt-rock,Give Us a Kiss,Nick Cave & The Bad Seeds,7,1,5,0.383,0.221,0.416,0.107,0.0782,-18.672,0.0519,0.276,170.592,211036
0ccE7u6mHbB1LaSc1ZIQWm,It's A Shame About Ray - Remastered,49,alt-rock,It's A Shame About Ray (Expanded Edition),The Lemonheads,9,1,4,0.00164,0.645,0.792,0.000126,0.0799,-8.671,0.0304,0.705,131.393,187040
4L2S9GbwEgwfSbHjTCvNQX,Say Hello 2 Heaven,57,alt-rock,Temple Of The Dog,Temple Of The Dog,0,1,3,0.0768,0.306,0.647,0.0,0.366,-9.969,0.0316,0.321,148.087,384467
5fxfwjQ1OmbnkOlg39HsSO,I Got A Girl,51,alt-rock,I Am An Elastic Firecracker,Tripping Daisy,7,1,4,0.00968,0.617,0.838,0.0,0.105,-8.577,0.0498,0.686,134.639,245707
0MeiBbLvyXHcqF9SyvEue2,Voices,48,alt-rock,The Devil Put Dinosaurs Here,Alice In Chains,8,1,4,0.000143,0.509,0.751,0.157,0.108,-6.963,0.0351,0.133,106.001,342688
0MPsh65qp5QJdcENUNBDZq,Indian Summer,44,alt-rock,Jamboree,Beat Happening,9,1,4,0.362,0.445,0.577,0.0,0.0522,-10.079,0.0271,0.642,139.773,185040
41K4hfmjS9fDhTTDbgCsGr,Here & Now,16,alt-rock,From Boston Massachusetts,Letters To Cleo,9,1,4,0.000707,0.286,0.857,0.0242,0.816,-5.67,0.0518,0.309,115.149,237981
4e3VRzXK40MUwbPfogchrz,This Is Gonna Hurt,33,alt-rock,Fight Or Flight,Hoobastank,6,0,4,0.000395,0.429,0.933,0.0,0.284,-3.979,0.05,0.431,88.99,232253
0IVT2zUgpMzyEx2TTM1HgB,Gold Soundz,34,alt-rock,"Crooked Rain, Crooked Rain: LA's Desert Origins",Pavement,9,1,4,0.0663,0.448,0.61,0.0,0.101,-9.38,0.0313,0.478,126.579,159973
6cu5ckH4xzTMbwLPLi5uLR,Angel,48,alt-rock,Savages,Theory of a Deadman,11,0,4,0.00267,0.44,0.834,0.0,0.083,-5.519,0.0409,0.486,76.025,202206
351zlSrEZvnCB9Nbxi0dz0,Do It Nation,1,alt-rock,Overjoyed,Half Japanese,11,1,4,0.232,0.499,0.968,0.176,0.122,-3.544,0.0724,0.649,136.307,257075
1xNhYOLcGR14v5JJLe7aaZ,Zone,23,alt-rock,Enclosure,John Frusciante,10,0,4,0.182,0.64,0.616,0.774,0.113,-8.211,0.0315,0.202,95.492,247155
5QEKJu1vZ7JiYeHueAewo8,Jokerman,4,alt-rock,A Tribute to Bob Dylan in the 80s: Volume One,Built To Spill,9,1,4,0.011,0.369,0.876,6.9e-06,0.328,-7.544,0.0526,0.465,142.314,372387
2LMq1O0NiqGhPOlXo3McYQ,Icky Thump,67,alt-rock,Icky Thump,The White Stripes,9,1,4,0.0209,0.417,0.63,0.0134,0.0543,-7.24,0.0898,0.341,94.214,254533
27xFYXb62V1y5rGPzffPS7,E.N.D.,19,alt-rock,Alias,The Magic Numbers,9,0,4,0.011,0.636,0.566,9e-05,0.152,-8.118,0.0293,0.737,121.958,229580
3mSO0UtwvtIT9U5NYNChlb,Farewell Wonkites,6,alt-rock,Primus & the Chocolate Factory with the Fungi Ensemble,Primus,10,0,4,0.849,0.358,0.77,0.805,0.281,-8.634,0.133,0.215,82.684,298141
5ciVbeefBaNOmaDXsN0amO,Everything Is Wrong,45,alt-rock,El Pintor,Interpol,6,0,4,4.42e-05,0.473,0.848,0.915,0.645,-4.745,0.0371,0.432,125.99,212853
5EBDvc4cX8tqalRFGRwm7A,Liar,49,alt-rock,You In Reverse (U.S. Version),Built To Spill,0,1,4,0.266,0.537,0.755,0.0901,0.262,-8.187,0.0269,0.538,134.879,311347
3zOvCNuRh0hX0Bua4eWJbs,Low,55,alt-rock,Get On With It: The Best Of,Cracker,7,1,4,0.0104,0.437,0.676,0.00456,0.145,-5.607,0.0253,0.444,86.832,274573
3L19vBWH4jTHNXbuBaHbUN,Feed the Tree,47,alt-rock,Star,Belly,0,1,4,0.00325,0.547,0.718,0.672,0.0718,-8.309,0.0269,0.868,137.978,209000
6DST3HT8zF8WpNmg9tHuaa,Let England Shake,42,alt-rock,Let England Shake,PJ Harvey,5,1,4,0.366,0.358,0.568,0.00029,0.227,-8.349,0.0321,0.136,162.36,189280
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,82,alt-rock,Out Of Time (25th Anniversary Edition),R.E.M.,9,0,4,0.179,0.666,0.855,1.2e-06,0.0987,-5.051,0.0295,0.803,125.639,268427
6P98yCrDAOq32mjR2iCfDI,Slow Slow Fly,23,alt-rock,Kudos to You!,The Presidents Of The United States Of America,1,1,4,0.169,0.769,0.559,0.0387,0.141,-6.267,0.0465,0.861,129.074,205060
51UtgWS4z1eMPuLQOzPtNH,Amber,65,alt-rock;alt-rock;alt-rock;chill;chill;chill;summer;summer;summer,Greatest Hits '93 - '03,311,4,0,4,0.119,0.659,0.727,0.00427,0.1,-8.638,0.0455,0.748,166.163,211080
6I4vrVjeJn5z8CE8anblST,Metal Zone,12,alt-rock,Metal Zone,The Vines,7,0,4,0.00256,0.506,0.88,0.266,0.191,-5.005,0.0523,0.283,132.162,144860
